master_key,wt_name,wt_image,rw_name,rw_image_name,nation,wt_display_name_new,clean_key,stats_role,stats_rank,stats_br_rb,stats_max_speed,stats_climb,wiki_nation,wiki_friendly_name
md_454_mystere_4a_iaf,Md 454 Mystere 4A Iaf,md_454_mystere_4a_iaf.png,Md 454 Mystere 4A Iaf,RW_md_454_mystere_4a_iaf_rw.png,Israel,Mystere IVA IAF,md454mystere4a,Fighter,VI,8.7,"at 0 m 1,109 km/h",37 m/s,Israel,Mystere IVA
md_460_saar,Md 460 Saar,md_460_saar.png,Md 460 Saar,RW_md_460_saar_rw.png,Israel,Sa'ar,md460saar,Fighter,VI,9,"at 0 m 1,148 km/h",41 m/s,Israel,Sa'ar
md_460_sambad,Md 460 Sambad,md_460_sambad.png,Md 460 Sambad,RW_md_460_sambad_rw.png,Israel,Sambad,md460sambad,Fighter,VI,9,"at 0 m 1,199 km/h",61.4 m/s,Israel,Sambad
me_163b,Me-163B,me-163b.png,Me-163B,RW_me_163b_rw.png,Germany,Me 163 B,me163b,Jet fighter,V,8,"at 4,500 m 955 km/h",37.2 m/s,Germany,Me 163 B
me_163b_0,Me-163B-0,me-163b-0.png,Me-163B-0,RW_me_163b_0_rw.png,Germany,Me 163 B-0,me163b0,Fighter,V,8.3,"at 4,500 m 955933966943 km/h",3623.846.326.6 m/s,Germany,Me 163 B-0
me_262a_1a,Me-262A-1A,me-262a-1a.png,Me-262A-1A,RW_me_262a_1a_rw.png,Germany,Me 262 A-1a,me262a1a,Fighter,V,7,"at 6,000 m 865796910824 km/h",2014.924.516 m/s,Germany,Me 262 A-1a/Jabo
me_262a_1a_early,Me-262A-1A Early,me-262a-1a_early.png,Me-262A-1A Early,RW_me_262a_1a_early_rw.png,Germany,Me 262 A-1a/Jabo,me262a1a,Fighter,V,7,"at 6,000 m 865796910824 km/h",2014.924.516 m/s,Germany,Me 262 A-1a/Jabo
me_262a_1a_u4,Me-262A-1A U4,me-262a-1a_u4.png,Me-262A-1A U4,RW_me_262a_1a_u4_rw.png,Germany,Me 262 A-1/U4,me262a1au4,Strike aircraft,IV,6.3,"at 6,000 m 865 km/h",20.4 m/s,Germany,Me 262 A-1/U4
me_262a_2a,Me-262A-2A,me-262a-2a.png,Me-262A-2A,RW_me_262a_2a_rw.png,Germany,Me 262 A-2a,me262a2a,Strike aircraft,V,6.7,"at 6,000 m 865 km/h",20 m/s,Germany,Me 262 A-2a
me_262a1_u1,Me-262A1 U1,me-262a1_u1.png,Me-262A1 U1,RW_me_262a1_u1_rw.png,Germany,Me 262 A-1a/U1,me262a1u1,Strike aircraft,V,7.3,"at 6,000 m 865797908823 km/h",19.514.723.715.7 m/s,Germany,Me 262 A-1a/U1
me_262c_1a,Me-262C-1A,me-262c-1a.png,Me-262C-1A,RW_me_262c_1a_rw.png,Germany,Me 262 C-1a,me262c1a,Fighter,V,7.3,"at 6,000 m 865 km/h",15.7 m/s,Germany,Me 262 C-1a
me_262c_2b,Me-262C-2B,me-262c-2b.png,Me-262C-2B,RW_me_262c_2b_rw.png,Germany,Me 262 C-2b,me262c2b,Fighter,V,7.7,"at 6,000 m 865 km/h",20 m/s,Germany,Me 262 C-2b
me_264,Me 264,me_264.png,MeÂ 264,RW_me_264_rw.png,Germany,Me 264,me264,Bomber,III,5,"at 6,000 m 519 km/h",3.5 m/s,Germany,Me 264
me_410a_1,Me-410A-1,me-410a-1.png,Me-410A-1,RW_me_410a_1_rw.png,Germany,Me 410 A-1,me410a1,Strike aircraft,III,3.3,"at 6,700 m 624584648602 km/h",10.87.714.47.7 m/s,Germany,Me 410 A-1
me_410a_1_u2,Me-410A-1 U2,me-410a-1_u2.png,Me-410A-1 U2,RW_me_410a_1_u2_rw.png,Germany,Me 410 A-1/U2,me410a1u2,Fighter,III,3.7,"at 6,700 m 624 km/h",10.8 m/s,Germany,Me 410 A-1/U2
me_410a_1_u4,Me-410A-1 U4,me-410a-1_u4.png,Me-410A-1 U4,RW_me_410a_1_u4_rw.png,Germany,Me 410 A-1/U4,me410a1u4,Strike aircraft,II,2.7,"at 6,600 m 590552613567 km/h",10.87.914.37.9 m/s,Germany,Me 410 A-1/U4
me_410b_1,Me-410B-1,me-410b-1.png,Me-410B-1,RW_me_410b_1_rw.png,Germany,Me 410 B-1,me410b1,Strike aircraft,III,3.7,"at 6,900 m 639599663615 km/h",10.87.914.37.9 m/s,Germany,Me 410 B-1
me_410b_1_u2,Me-410B-1 U2,me-410b-1_u2.png,Me-410B-1 U2,RW_me_410b_1_u2_rw.png,Germany,Me 410 B-1/U2,me410b1u2,Fighter,III,4.3,"at 6,700 m 624 km/h",10.8 m/s,Germany,Me 410 B-1/U2
me_410b_2_u4,Me-410B-2 U4,me-410b-2_u4.png,Me-410B-2 U4,RW_me_410b_2_u4_rw.png,Germany,Me 410 B-2/U4,me410b2u4,Strike aircraft,II,3,"at 6,750 m 600 km/h",10.8 m/s,Germany,Me 410 B-2/U4
me_410b_6_r3,Me-410B-6 R3,me-410b-6_r3.png,Me-410B-6 R3,RW_me_410b_6_r3_rw.png,Germany,Me 410 B-6/R3,me410b6r3,Strike aircraft,IV,5,"at 6,900 m 620 km/h",10.8 m/s,Germany,Me 410 B-6/R3
meteor_fmk3,Meteor Fmk3,meteor_fmk3.png,Meteor Fmk3,RW_meteor_fmk3_rw.png,Great Britain,Sea Meteor F Mk 3,meteorfmk3,Fighter,V,7.3,"at 6,096 m 755692797716 km/h",22.516.727.817.8 m/s,Great Britain,Meteor F Mk 3
meteor_fmk3_navy,Meteor Fmk3 Navy,meteor_fmk3_navy.png,Meteor Fmk3 Navy,RW_meteor_fmk3_navy_rw.png,Great Britain,Meteor F Mk 3,meteorfmk3navy,Fighter,V,7.3,"at 2,439 m 927853948883 km/h",3628.24329.8 m/s,Great Britain,Sea Meteor F Mk 3
meteor_fmk4_lw,Meteor Fmk4 Lw,meteor_fmk4_lw.png,Meteor Fmk4 Lw,RW_meteor_fmk4_lw_rw.png,Great Britain,Meteor Fmk4 Lw,meteorfmk4lw,Jet fighter,V,7.7,at 600 m 945874977906 km/h,3729.144.130.7 m/s,Great Britain,Meteor F Mk 4 G.41F
meteor_fmk4_sw,Meteor Fmk4 Sw,meteor_fmk4_sw.png,Meteor Fmk4 Sw,RW_meteor_fmk4_sw_rw.png,Great Britain,Meteor F Mk 4 G.41G,meteorfmk4sw,Jet fighter,V,8,at 100 m 950877973908 km/h,3728.944.330.6 m/s,Great Britain,Meteor F Mk 4 G.41G
meteor_fmk8,Meteor Fmk8,meteor_fmk8.png,Meteor Fmk8,RW_meteor_fmk8_rw.png,France,Meteor F.8,meteorfmk8,Fighter,V,8,at 100 m 962895976922 km/h,40.231.54833.3 m/s,Israel,Meteor F.8
meteor_fmk8_belgium,Meteor Fmk8 Belgium,meteor_fmk8_belgium.png,Meteor Fmk8 Belgium,RW_meteor_fmk8_belgium_rw.png,France,Meteor F Mk.8,meteorfmk8belgium,Fighter,V,8,at 100 m 962895976922 km/h,40.231.54833.3 m/s,France,▄Meteor F Mk.8
meteor_fmk8_reaper,Meteor Fmk8 Reaper,meteor_fmk8_reaper.png,Meteor Fmk8 Reaper,RW_meteor_fmk8_reaper_rw.png,Great Britain,Meteor F Mk.8 Reaper,meteorfmk8reaper,Fighter,V,8,at 100 m 962895976922 km/h,40.231.54833.3 m/s,Great Britain,Meteor F Mk.8 Reaper
meteor_frmk9_iaf,Meteor Frmk9 Iaf,meteor_frmk9_iaf.png,Meteor Frmk9 Iaf,RW_meteor_frmk9_iaf_rw.png,Israel,Meteor FR.9,meteorfrmk9,Fighter,V,8,at 100 m 962 km/h,40.2 m/s,Israel,Meteor FR.9
meteor_nfmk13,Meteor Nfmk13,meteor_nfmk13.png,Meteor Nfmk13,RW_meteor_nfmk13_rw.png,Israel,Meteor NF.13,meteornfmk13,Fighter,V,7.7,at 100 m 962889988920 km/h,3830.145.131.7 m/s,Israel,Meteor NF.13
mig_15,Mig-15,mig-15.png,MiG-15,RW_mig_15_rw.png,USSR,MiG-15bis,mig15,Fighter,V,8,"at 0 m 1,050 km/h",42 m/s,USSR,MiG-15bis
mig_15bis_ish,Mig-15Bis Ish,mig-15bis_ish.png,MiG-15bisÂ ISh,RW_mig_15bis_ish_rw.png,USSR,MiG-15bis ISh,mig15bisish,Fighter,V,8,"at 0 m 1,076 km/h",50 m/s,USSR,MiG-15bis ISh
mig_15bis_nr23_china,Mig-15Bis Nr23 China,mig-15bis_nr23_china.png,Mig-15Bis Nr23 China,RW_mig_15bis_nr23_china_rw.png,USSR,Mig-15,mig15bisnr23china,Fighter,V,8.3,"at 0 m 1,076 km/h",50 m/s,China,J-2
mig_15bis_nr23_german,Mig-15Bis Nr23 German,mig-15bis_nr23_german.png,Mig-15Bis Nr23 German,RW_mig_15bis_nr23_german_rw.png,Germany,Mig-15Bis Germany,mig15bisnr23german,Fighter,V,8.3,"at 0 m 1,076 km/h",50 m/s,Germany,◊MiG-15bis
mig_15bis_nr23_hungary,Mig-15Bis Nr23 Hungary,mig-15bis_nr23_hungary.png,Mig-15Bis Nr23 Hungary,RW_mig_15bis_nr23_hungary_rw.png,Italy,Mig-15Bis Hungary,mig15bisnr23,Fighter,V,8.3,"at 0 m 1,076 km/h",50 m/s,Italy,◔MiG-15bis
mig_17,Mig-17,mig-17.png,MiG-17,RW_mig_17_rw.png,USSR,MiG-17,mig17,Fighter,VI,8.7,"at 2,000 m 1,114 km/h",50 m/s,USSR,MiG-17
mig_17_cuba,Mig-17 Cuba,mig-17_cuba.png,Mig-17 Cuba,RW_mig_17_cuba_rw.png,USSR,Mig-17 AS,mig17cuba,Fighter,VI,9,"at 2,000 m 1,114 km/h",50 m/s,USSR,MiG-17AS
mig_17p_lim_5p,Mig-17P Lim 5P,mig-17p_lim_5p.png,Mig-17P Lim 5P,RW_mig_17p_lim_5p_rw.png,Italy,Lim-5P,mig17plim5p,Fighter,VI,8.7,"at 2,000 m 1,114 km/h",70 m/s,Germany,◊Lim-5P
mig_17pf_hungary,Mig-17Pf Hungary,mig-17pf_hungary.png,Mig-17Pf Hungary,RW_mig_17pf_hungary_rw.png,Italy,MiG-17PF,mig17pf,Fighter,VI,8.7,"at 2,000 m 1,114 km/h",70 m/s,Italy,◔MiG-17PF
mig_19pt,Mig-19Pt,mig-19pt.png,MiG-19PT,RW_mig_19pt_rw.png,USSR,MiG-19PT,mig19pt,Fighter,VI,,"at 10,000 m 1,436 km/h",180 m/s,USSR,MiG-19PT
mig_19s,Mig-19S,mig-19s.png,MiG-19S,RW_mig_19s_rw.png,Germany,MiG-19S,mig19s,Fighter,VI,9.3,"at 10,000 m 1,451 km/h",190 m/s,Germany,◊MiG-19S
mig_21_bis,Mig-21 Bis,mig-21_bis.png,Mig-21 Bis,RW_mig_21_bis_rw.png,Sweden,MiG-21bis,mig21bis,Fighter,VII,,"at 13,000 m 2,240 km/h",225 m/s,USSR,MiG-21bis
mig_21_bis_finland,Mig 21 Bis Finland,mig_21_bis_finland.png,Mig 21 Bis Finland,RW_mig_21_bis_finland_rw.png,Great Britain,Mig 21 Bis Finland,mig21bisfinland,Fighter,VII,11,"at 13,000 m 2,240 km/h",225 m/s,Sweden,▄MiG-21bis
mig_21_bis_lazur,Mig-21 Bis Lazur,mig-21_bis_lazur.png,Mig-21 Bis Lazur,RW_mig_21_bis_lazur_rw.png,Germany,"MiG-21 ""Lazur-M""",mig21bislazur,Fighter,VII,11,"at 13,000 m 2,240 km/h",225 m/s,Germany,"◊MiG-21 ""Lazur-M"""
mig_21_bis_sau,Mig-21 Bis Sau,mig-21_bis_sau.png,Mig-21 Bis Sau,RW_mig_21_bis_sau_rw.png,Italy,MiG-21bis-SAU,mig21bissau,Fighter,VII,11,"at 13,000 m 2,240 km/h",225 m/s,Italy,◔MiG-21bis-SAU
mig_21_bis_sau_hungary,Mig-21 Bis Sau Hungary,mig-21_bis_sau_hungary.png,Mig-21 Bis Sau Hungary,RW_mig_21_bis_sau_hungary_rw.png,Great Britain,MiG-21bis-SAU,mig21bissau,Fighter,VII,11,"at 13,000 m 2,240 km/h",225 m/s,Italy,◔MiG-21bis-SAU
mig_21_bison,Mig-21 Bison,mig-21_bison.png,MiG-21Â Bison,RW_mig_21_bison_rw.png,Great Britain,MiG-21 Bison,mig21bison,Fighter,VIII,12.3,"at 13,000 m 2,240 km/h",225 m/s,Great Britain,▄MiG-21 Bison
mig_21_f13,Mig-21 F13,mig-21_f13.png,Mig-21 F13,RW_mig_21_f13_rw.png,USSR,MiG-21S (R-13-300),mig21f13,Fighter,VI,,"at 13,000 m 2,240 km/h",120 m/s,USSR,MiG-21F-13
mig_21_mf,Mig-21 Mf,mig-21_mf.png,Mig-21 Mf,RW_mig_21_mf_rw.png,Italy,MiG-21MF,mig21mf,Fighter,VII,10.3,"at 13,000 m 2,240 km/h",165 m/s,Italy,◔MiG-21MF
mig_21_mf_hungary,Mig-21 Mf Hungary,mig-21_mf_hungary.png,Mig-21 Mf Hungary,RW_mig_21_mf_hungary_rw.png,STILL_NOT_FOUND,MiG-21MF,mig21mf,Fighter,VII,10.3,"at 13,000 m 2,240 km/h",165 m/s,Italy,◔MiG-21MF
mig_21_pfm,Mig-21 Pfm,mig-21_pfm.png,Mig-21 Pfm,RW_mig_21_pfm_rw.png,USSR,MiG-21 PFM (R-13M1),mig21pfm,Fighter,VI,,"at 13,000 m 2,240 km/h",145 m/s,USSR,MiG-21PFM
mig_21_s,Mig-21 S,mig-21_s.png,Mig-21 S,RW_mig_21_s_rw.png,USSR,Mig-21 S,mig21s,Fighter,VI,9.7,"at 13,000 m 2,240 km/h",160 m/s,USSR,MiG-21S (R-13-300)
mig_21_smt,Mig-21 Smt,mig-21_smt.png,Mig-21 Smt,RW_mig_21_smt_rw.png,USSR,MiG-21SMT,mig21smt,Fighter,VII,10.3,"at 13,000 m 2,240 km/h",180 m/s,USSR,MiG-21SMT
mig_21_sps_k,Mig-21 Sps K,mig-21_sps_k.png,MiG-21Â SPS-K,RW_mig_21_sps_k_rw.png,Germany,MiG-21 SPS-K,mig21spsk,Fighter,VI,9.7,"at 13,000 m 2,240 km/h",145 m/s,Germany,◄MiG-21 SPS-K
mig_23bn,Mig 23Bn,mig_23bn.png,MiG-23BN,RW_mig_23bn_rw.png,Germany,MiG-23BN,mig23bn,Strike aircraft,VI,9.7,"at 13,000 m 2,200 km/h",155 m/s,Germany,◊MiG-23BN
mig_23mf_germany,Mig 23Mf Germany,mig_23mf_germany.png,Mig 23Mf Germany,RW_mig_23mf_germany_rw.png,Germany,MiG-23MF,mig23mf,Fighter,VII,11,"at 13,000 m 2,358 km/h",170 m/s,Italy,◔MiG-23MF
mig_23mf_hungary,Mig 23Mf Hungary,mig_23mf_hungary.png,Mig 23Mf Hungary,RW_mig_23mf_hungary_rw.png,Italy,MiG-23MF (Hungary),mig23mf,Fighter,VII,11,"at 13,000 m 2,358 km/h",170 m/s,Italy,◔MiG-23MF
mig_23ml,Mig 23Ml,mig_23ml.png,MiG-23ML,RW_mig_23ml_rw.png,USSR,MiG-23ML,mig23ml,Fighter,VII,11.7,"at 13,000 m 2,358 km/h",220 m/s,USSR,MiG-23ML
mig_23mla,Mig 23Mla,mig_23mla.png,MiG-23MLA,RW_mig_23mla_rw.png,Germany,MiG-23MLA,mig23mla,Fighter,VII,11.7,"at 13,000 m 2,358 km/h",220 m/s,Germany,◊MiG-23MLA
mig_23mld,Mig 23Mld,mig_23mld.png,MiG-23MLD,RW_mig_23mld_rw.png,USSR,MiG-23MLD,mig23mld,Fighter,VII,11.7,"at 13,000 m 2,358 km/h",220 m/s,USSR,MiG-23MLD
mig_27k,Mig 27K,mig_27k.png,MiG-27K,RW_mig_27k_rw.png,USSR,MiG-27K,mig27k,Fighter,VII,,"at 13,000 m 2,200 km/h",155 m/s,USSR,MiG-27K
mig_27m,Mig 27M,mig_27m.png,MiG-27M,RW_mig_27m_rw.png,USSR,MiG-27M,mig27m,Fighter,VII,11,"at 13,000 m 2,200 km/h",155 m/s,USSR,MiG-27M
mig_29_9_12_germany,Mig 29 9 12 Germany,mig_29_9_12_germany.png,Mig 29 9 12 Germany,RW_mig_29_9_12_germany_rw.png,STILL_NOT_FOUND,MiG-29 (9-12A),mig29912,Fighter,VIII,12.7,"at 14,000 m 2,452 km/h",320 m/s,USSR,MiG-29 (9-12)
mig_29_9_12_sniper,Mig 29 9 12 Sniper,mig_29_9_12_sniper.png,Mig 29 9 12 Sniper,RW_mig_29_9_12_sniper_rw.png,Italy,MiG-29 Sniper,mig29912sniper,Fighter,VIII,12.7,"at 14,000 m 2,452 km/h",320 m/s,Italy,MiG-29 Sniper
mig_29_9_12b_hungary,Mig 29 9 12B Hungary,mig_29_9_12b_hungary.png,Mig 29 9 12B Hungary,RW_mig_29_9_12b_hungary_rw.png,STILL_NOT_FOUND,MiG-29 (9-12B),mig29912b,Fighter,VIII,12.7,"at 14,000 m 2,452 km/h",320 m/s,Italy,◔MiG-29 (9-12B)
mig_29_9_12g,Mig 29 9 12G,mig_29_9_12g.png,Mig 29 9 12G,RW_mig_29_9_12g_rw.png,USSR,MiG-29G,mig29912g,Fighter,VIII,13,"at 14,000 m 2,452 km/h",315 m/s,Germany,◄MiG-29G
mig_29_9_13,Mig 29 9 13,mig_29_9_13.png,MiG-29Â (9-13),RW_mig_29_9_13_rw.png,USSR,MiG-29 (9-13),mig29913,Fighter,VIII,12.7,"at 14,000 m 2,448 km/h",318 m/s,USSR,MiG-29 (9-13)
mig_29smt_9_19,Mig 29Smt 9 19,mig_29smt_9_19.png,MiG-29SMTÂ (9-19),RW_mig_29smt_9_19_rw.png,USSR,MiG-29SMT (9-19),mig29smt919,Fighter,VIII,,"at 12,000 m 2,347 km/h",300 m/s,USSR,MiG-29SMT (9-19)
mig_3_series_1_15,Mig 3 Series 1 15,mig_3_series_1_15.png,Mig 3 Series 1 15,RW_mig_3_series_1_15_rw.png,STILL_NOT_FOUND,MiG-3-15,mig3series115,Fighter,I,,"at 7,800 m 640 km/h",16 m/s,USSR,MiG-3-15
mig_3_series_1_15_bk_pod,Mig 3 Series 1 15 Bk Pod,mig_3_series_1_15_bk_pod.png,Mig 3 Series 1 15 Bk Pod,RW_mig_3_series_1_15_bk_pod_rw.png,STILL_NOT_FOUND,MiG-3-15 (BK),mig3series115bkpod,Fighter,II,,"at 7,800 m 633590665608 km/h",1612.720.412.7 m/s,USSR,MiG-3-15 (BK)
mig_3_series_34,Mig 3 Series 34,mig_3_series_34.png,Mig 3 Series 34,RW_mig_3_series_34_rw.png,STILL_NOT_FOUND,MiG-3-34,mig3series34,Fighter,II,2.7,"at 7,800 m 612567642585 km/h",1612.620.512.6 m/s,USSR,MiG-3-34
mig_9,Mig-9,mig-9.png,MiG-9,RW_mig_9_rw.png,China,MiG-9 (l),mig9,Fighter,V,,"at 5,000 m 909.8 km/h",22.5 m/s,USSR,MiG-9 (l)
mig_9_china,Mig-9 China,mig-9_china.png,Mig-9 China,RW_mig_9_china_rw.png,USSR,Mig-9 China,mig9china,Fighter,V,7.3,"at 5,000 m 909 km/h",22.5 m/s,China,␗MiG-9
mig_9_late_china,Mig-9 Late China,mig-9_late_china.png,Mig-9 Late China,RW_mig_9_late_china_rw.png,STILL_NOT_FOUND,Mig-9 Late China,mig9latechina,Fighter,V,7.3,"at 1,000 m 967 km/h",28 m/s,China,␗MiG-9 (l)
mig_9_ussr,Mig-9 Ussr,mig-9_ussr.png,Mig-9 Ussr,RW_mig_9_ussr_rw.png,USSR,Mig-9 Ussr,mig9,Fighter,V,,"at 5,000 m 909.8 km/h",22.5 m/s,USSR,MiG-9 (l)
mirage_2000_5ei,Mirage 2000 5Ei,mirage_2000_5ei.png,MirageÂ 2000-5Ei,RW_mirage_2000_5ei_rw.png,China,Mirage 2000-5Ei,mirage20005ei,Jet fighter,VIII,14,"at 12,000 m 2,3512,1742,4522,246 km/h",195144.3238.5155.3 m/s,China,␗Mirage 2000-5Ei
mirage_2000_5f,Mirage 2000 5F,mirage_2000_5f.png,MirageÂ 2000-5F,RW_mirage_2000_5f_rw.png,France,Mirage 2000-5F,mirage20005f,Fighter,VIII,14,"at 12,000 m 2,351 km/h",195 m/s,France,Mirage 2000-5F
mirage_2000c_s4,Mirage 2000C S4,mirage_2000c_s4.png,MirageÂ 2000C-S4,RW_mirage_2000c_s4_rw.png,France,Mirage 2000C-S4,mirage2000cs4,Fighter,VIII,12.3,"at 12,000 m 2,351 km/h",195 m/s,France,Mirage 2000C-S4
mirage_2000c_s5,Mirage 2000C S5,mirage_2000c_s5.png,MirageÂ 2000C-S5,RW_mirage_2000c_s5_rw.png,France,Mirage 2000C-S5,mirage2000cs5,Fighter,VIII,12.7,"at 12,000 m 2,351 km/h",195 m/s,France,Mirage 2000C-S5
mirage_2000d_r1,Mirage 2000D R1,mirage_2000d_r1.png,MirageÂ 2000D-R1,RW_mirage_2000d_r1_rw.png,France,Mirage 2000D-R1,mirage2000dr1,Strike aircraft,VIII,12.3,"at 12,000 m 2,340 km/h",19 m/s,France,Mirage 2000D-R1
mirage_2000d_rmv,Mirage 2000D Rmv,mirage_2000d_rmv.png,MirageÂ 2000D-RMV,RW_mirage_2000d_rmv_rw.png,France,Mirage 2000D-RMV,mirage2000drmv,Strike aircraft,VIII,12.7,"at 12,000 m 2,3402,1632,4442,238 km/h",192144233.1154.6 m/s,France,Mirage 2000D-RMV
mirage_3c,Mirage 3C,mirage_3c.png,Mirage 3C,RW_mirage_3c_rw.png,France,Mirage IIIC,mirage3c,Fighter,VII,10,"at 12,000 m 2,160 km/h",140 m/s,France,Mirage IIIC
mirage_3cj,Mirage 3Cj,mirage_3cj.png,Mirage 3Cj,RW_mirage_3cj_rw.png,France,Mirage 3Cj,mirage3cj,Fighter,VII,10,"at 12,000 m 2,160 km/h",140 m/s,Israel,Shahak
mirage_3e,Mirage 3E,mirage_3e.png,Mirage 3E,RW_mirage_3e_rw.png,France,Mirage IIIE,mirage3e,Fighter,VII,10.7,"at 12,000 m 2,160 km/h",140 m/s,France,Mirage IIIE
mirage_3s_c70_switzerland,Mirage 3S C70 Switzerland,mirage_3s_c70_switzerland.png,Mirage 3S C70 Switzerland,RW_mirage_3s_c70_switzerland_rw.png,STILL_NOT_FOUND,Mirage 3S C70 Switzerland,mirage3sc70switzerland,Fighter,VII,10.3,"at 12,000 m 2,160 km/h",140 m/s,Germany,◌Mirage IIIS C.70
mirage_4000,Mirage 4000,mirage_4000.png,MirageÂ 4000,RW_mirage_4000_rw.png,France,Mirage 4000,mirage4000,Fighter,VIII,13,"at 12,000 m 2,318 km/h",275 m/s,France,Mirage 4000
mirage_5ba,Mirage 5Ba,mirage_5ba.png,MirageÂ 5BA,RW_mirage_5ba_rw.png,France,Mirage 5BA,mirage5ba,Fighter,VII,10.3,"at 12,000 m 2,160 km/h",140 m/s,France,▄Mirage 5BA
mirage_5f,Mirage 5F,mirage_5f.png,MirageÂ 5F,RW_mirage_5f_rw.png,France,Mirage 5F,mirage5f,Fighter,VII,10,"at 12,000 m 2,160 km/h",140 m/s,France,Mirage 5F
mirage_f1c,Mirage F1C,mirage_f1c.png,MirageÂ F1C,RW_mirage_f1c_rw.png,France,Mirage F1C,miragef1c,Fighter,VII,12,"at 12,000 m 2,228 km/h",155 m/s,France,Mirage F1C
mirage_f1c_200,Mirage F1C 200,mirage_f1c_200.png,MirageÂ F1C-200,RW_mirage_f1c_200_rw.png,France,Mirage F1C-200,miragef1c200,Fighter,VII,12,"at 12,000 m 2,228 km/h",155 m/s,France,Mirage F1C-200
mirage_f1ct,Mirage F1Ct,mirage_f1ct.png,MirageÂ F1CT,RW_mirage_f1ct_rw.png,France,Mirage F1CT,miragef1ct,Fighter,VII,12,"at 12,000 m 2,228 km/h",155 m/s,France,Mirage F1CT
mirage_iiis_c70,Mirage IIIS C.70,mirage_3s_c70_switzerland.png,Mirage IIIS C.70,RW_mirage_iiis_c70.png,,Mirage IIIS C.70,mirageiiisc70,Fighter,VII,10.3,"at 12,000 m 2,160 km/h",140 m/s,,Mirage IIIS C.70
mirage_milan,Mirage Milan,mirage_milan.png,Mirage Milan,RW_mirage_milan_rw.png,France,Milan,miragemilan,Fighter,VI,9.7,"at 12,000 m 2,194 km/h",160 m/s,France,Milan
morko_morane,Morko Morane,morko_morane.png,Morko Morane,RW_morko_morane_rw.png,Sweden,MoÌˆrkoÌˆ-Morane,morkomorane,Fighter,II,2.3,"at 5,000 m 525 km/h",16.6 m/s,Sweden,Mörkö-Morane
mosquito_b_mk16,Mosquito B Mk16,mosquito_b_mk16.png,Mosquito B Mk16,RW_mosquito_b_mk16_rw.png,China,Mosquito B.Mk.XVI,mosquitobmk16,Bomber,III,3.7,"at 8,000 m 647600677620 km/h",10.16.315.36.3 m/s,Great Britain,Mosquito B.Mk.XVI
mosquito_f_mk2_norway,Mosquito F Mk2 Norway,mosquito_f_mk2_norway.png,Mosquito F Mk2 Norway,RW_mosquito_f_mk2_norway_rw.png,China,Mosquito F Mk2 Norway,mosquitofmk2norway,Fighter,III,3.7,"at 3,780 m 618 km/h",8.5 m/s,Sweden,◢Mosquito F.Mk.II
mosquito_fb_mk18,Mosquito Fb Mk18,mosquito_fb_mk18.png,Mosquito Fb Mk18,RW_mosquito_fb_mk18_rw.png,Sweden,Mosquito FB Mk XVIII,mosquitofbmk18,Strike aircraft,III,3,"at 3,780 m 595 km/h",7.6 m/s,Great Britain,Mosquito FB Mk XVIII
mosquito_fb_mk26_china,Mosquito Fb Mk26 China,mosquito_fb_mk26_china.png,Mosquito Fb Mk26 China,RW_mosquito_fb_mk26_china_rw.png,China,Mosquito FB.Mk.26,mosquitofbmk26china,Strike aircraft,III,3.7,"at 3,780 m 618 km/h",8.5 m/s,China,Mosquito FB.Mk.26
mosquito_fb_mk6,Mosquito Fb Mk6,mosquito_fb_mk6.png,Mosquito Fb Mk6,RW_mosquito_fb_mk6_rw.png,China,Mosquito FB Mk VI,mosquitofbmk6,Strike aircraft,III,3.7,"at 3,780 m 618563656583 km/h",8.54.114.94.1 m/s,Great Britain,Mosquito FB Mk VI
mosquito_fb_mk6_ash_norway,Mosquito Fb Mk6 Ash Norway,mosquito_fb_mk6_ash_norway.png,Mosquito Fb Mk6 Ash Norway,RW_mosquito_fb_mk6_ash_norway_rw.png,China,Mosquito FB Mk VI ASH,mosquitofbmk6ashnorway,Strike aircraft,III,3.7,"at 3,780 m 618563655584 km/h",8.53.915.23.9 m/s,Sweden,◢Mosquito FB Mk VI ASH
mosquito_fb_mk6_norway,Mosquito Fb Mk6 Norway,mosquito_fb_mk6_norway.png,Mosquito Fb Mk6 Norway,RW_mosquito_fb_mk6_norway_rw.png,China,Mosquito Fb Mk6 Norway,mosquitofbmk6norway,Strike aircraft,III,3.7,"at 3,780 m 618563656583 km/h",8.54.114.94.1 m/s,Sweden,◢Mosquito FB Mk VI
mosquito_nf_mk2,Mosquito Nf Mk2,mosquito_nf_mk2.png,Mosquito Nf Mk2,RW_mosquito_nf_mk2_rw.png,Great Britain,Mosquito NF.Mk.II,mosquitonfmk2,Fighter,III,3.7,"at 3,780 m 604550641571 km/h",8.53.515.73.5 m/s,Great Britain,Mosquito NF.Mk.II
mosquito_tr_mk33,Mosquito Tr Mk33,mosquito_tr_mk33.png,Mosquito Tr Mk33,RW_mosquito_tr_mk33_rw.png,Great Britain,Mosquito TR.Mk.33,mosquitotrmk33,Strike aircraft,III,3.7,"at 3,780 m 618564658583 km/h",8.54.214.74.2 m/s,Great Britain,Mosquito TR.Mk.33
mq_1,MQ-1,ucav_mq_1_predator.png,MQ-1,RW_mq_1.png,,MQ-1,mq1,Strike UCAV,,,"at 1,000 m 220 km/h",2.5 m/s,USA,MQ-1
